ctry_text,id_j,civ,ses,priv,urba
Dominican Republic,71043,448.4908571428571,0.7054285714285714,1,0
Dominican Republic,71044,395.58666666666664,1.2533333333333334,1,0
Dominican Republic,71045,403.4246875,0.24281250000000001,0,0
Dominican Republic,71046,345.5109090909091,-0.019090909090909082,NA,NA
Dominican Republic,71047,406.49884615384616,1.0742307692307693,1,0
Dominican Republic,71048,348.696,-1.151,0,0
Dominican Republic,71049,416.2122727272727,0.16363636363636364,0,0
Dominican Republic,71050,415.9909375,-0.1359375,0,0
Dominican Republic,71051,418.2690625,0.9309375,1,1
Dominican Republic,71052,389.09,-0.05160000000000001,0,1
Dominican Republic,71053,376.5333333333333,-0.39761904761904765,0,0
Dominican Republic,71054,370.9392105263158,-0.2226315789473684,NA,NA
Dominican Republic,71055,358.63166666666666,-0.31416666666666665,0,0
Dominican Republic,71056,370.459375,-0.16,0,0
Dominican Republic,71057,390.8341176470588,-0.44,0,0
Dominican Republic,71058,370.8508108108108,-0.0454054054054054,0,0
Dominican Republic,71059,394.3571428571429,0.16,0,0
Dominican Republic,71060,481.065,0.6714285714285715,NA,NA
Dominican Republic,71061,363.3926666666667,-0.35409090909090907,0,0
Dominican Republic,71062,387.5973913043478,0.33391304347826084,0,1
Dominican Republic,71063,349.6276923076923,-0.4428205128205128,0,0
Dominican Republic,71064,273.89153846153846,-1.0176923076923077,0,0
Dominican Republic,71065,364.2584375,-0.446875,0,0
Dominican Republic,71066,453.97516129032255,0.7674193548387097,1,1
Dominican Republic,71067,417.4044,-0.12760000000000002,0,0
Dominican Republic,71068,445.8271875,0.2803125,1,0
Dominican Republic,71069,516.885,1.585,1,1
Dominican Republic,71070,378.3105,-0.3035,0,0
Dominican Republic,71071,370.3821212121212,-0.06515151515151517,0,1
Dominican Republic,71072,429.0655882352941,0.14352941176470588,0,0
Dominican Republic,71073,356.87892857142856,0.21642857142857141,1,0
Dominican Republic,71074,386.71666666666664,-0.31555555555555553,NA,NA
Dominican Republic,71075,349.2986666666667,-0.246,0,0
Dominican Republic,71076,411.7081081081081,0.7772972972972974,0,0
Dominican Republic,71077,374.8414285714286,-0.33035714285714285,0,0
Dominican Republic,71078,438.1007142857143,-0.4107142857142857,0,0
Dominican Republic,71079,364.24,-0.014285714285714292,0,0
Dominican Republic,71080,381.8078125,-0.20838709677419356,0,0
Dominican Republic,71081,287.0609375,-0.6625,0,0
Dominican Republic,71082,367.72153846153844,-0.33192307692307693,0,0
Dominican Republic,71083,388.431875,0.5686666666666667,1,1
Dominican Republic,71084,406.15612903225804,0.024193548387096774,0,0
Dominican Republic,71085,351.0460465116279,-0.29186046511627906,NA,NA
Dominican Republic,71086,355.18333333333334,0.09896551724137931,0,0
Dominican Republic,71087,427.3867741935484,0.6693548387096774,1,0
Dominican Republic,71088,446.7810714285714,0.8211111111111111,1,1
Dominican Republic,71089,352.38863636363635,0.026136363636363635,0,0
Dominican Republic,71090,398.713,0.34675,1,0
Dominican Republic,71091,382.8223255813954,-0.11906976744186047,0,0
Dominican Republic,71092,382.2232142857143,0.2548148148148148,0,0
Dominican Republic,71093,428.82214285714286,0.3335714285714286,1,0
Dominican Republic,71094,385.3725,-0.46842105263157896,0,0
Dominican Republic,71095,362.8833333333333,-0.09533333333333334,0,0
Dominican Republic,71096,367.9807692307692,-0.9446153846153846,0,0
Dominican Republic,71097,392.2342857142857,-0.028461538461538458,0,0
Dominican Republic,71098,302.0344117647059,-0.4967741935483871,0,0
Dominican Republic,71099,388.21214285714285,-0.3909756097560976,0,0
Dominican Republic,71100,410.539756097561,0.6904878048780488,0,1
Dominican Republic,71101,399.4222222222222,0.017777777777777788,1,0
Dominican Republic,71102,337.56899999999996,-0.258,0,0
Dominican Republic,71103,322.1455555555556,-0.8822222222222222,0,0
Dominican Republic,71104,390.8462962962963,0.071481481481481493,0,0
Dominican Republic,71105,349.0225,-0.34,0,NA
Dominican Republic,71106,349.62666666666667,-0.2225,0,0
Dominican Republic,71107,380.2625806451613,-0.6783870967741935,0,1
Dominican Republic,71108,417.9011428571429,0.26,1,0
Dominican Republic,71109,399.385,0.08111111111111112,0,1
Dominican Republic,71110,428.0988,0.843,0,0
Dominican Republic,71111,374.594,0.305,NA,NA
Dominican Republic,71112,374.94142857142856,0.43333333333333335,1,1
Dominican Republic,71113,309.0542857142857,-0.6242857142857143,0,0
Dominican Republic,71114,371.59742857142857,0.838,1,0
Dominican Republic,71115,417.24649999999997,1.0050000000000001,NA,NA
Dominican Republic,71116,410.7340740740741,-0.10259259259259258,0,0
Dominican Republic,71117,405.7531818181818,0.01499999999999999,0,0
Dominican Republic,71118,410.96875,0.493125,1,0
Dominican Republic,71119,384.175,-0.11968749999999999,0,1
Dominican Republic,71120,356.1837931034483,-0.2482758620689655,0,1
Dominican Republic,71121,342.2605128205128,0.0376923076923077,0,0
Dominican Republic,71122,340.61454545454546,-0.3087878787878788,0,0
Dominican Republic,71123,378.4630434782609,-0.12086956521739131,1,0
Dominican Republic,71124,350.84303030303033,-0.3336363636363636,0,1
Dominican Republic,71125,418.4083333333333,0.5994444444444444,0,0
Dominican Republic,71126,347.0040740740741,-0.24888888888888888,0,0
Dominican Republic,71127,406.64307692307693,-0.065,1,0
Dominican Republic,71128,358.2829411764706,-0.3458823529411765,0,0
Dominican Republic,71129,375.2653846153846,-0.1349019607843137,0,0
Dominican Republic,71130,445.6774193548387,0.9854838709677419,1,1
Dominican Republic,71131,341.7712,0.024399999999999995,0,1
Dominican Republic,71132,357.83794871794873,-0.5817948717948718,0,1
Dominican Republic,71133,374.8605714285714,0.02657142857142857,0,0
Dominican Republic,71134,390.6010810810811,-0.20351351351351352,0,0
Dominican Republic,71135,352.34833333333336,-0.10166666666666667,0,0
Dominican Republic,71136,378.7046153846154,-0.07615384615384616,0,0
Dominican Republic,71137,359.28282051282054,-0.46,0,0
Dominican Republic,71138,360.814,-0.10400000000000001,0,0
Dominican Republic,71139,311.16045454545457,-0.7109090909090909,0,0
Dominican Republic,71140,398.83866666666665,0.5973333333333334,1,0
Dominican Republic,71141,394.8176,0.4204,1,1
Estonia,81001,536.664,-0.4866666666666667,NA,NA
Estonia,81002,604.9942857142858,0.9417857142857142,0,1
Estonia,81003,528.6915789473684,-0.2963157894736842,0,0
Estonia,81004,588.2439130434783,0.7195652173913043,0,0
Estonia,81005,591.5557142857143,0.5669230769230769,NA,NA
Estonia,81006,631.7864,1.1952,NA,NA
Estonia,81007,583.2627272727273,-0.3,0,0
Estonia,81008,488.2540909090909,-0.36318181818181816,NA,NA
Estonia,81009,562.99,-0.16066666666666668,NA,NA
Estonia,81010,603.3513636363637,1.0831818181818182,NA,NA
Estonia,81011,519.7358333333333,-0.07666666666666667,NA,NA
Estonia,81012,569.4175,-0.21916666666666668,0,0
Estonia,81013,500.2555555555556,-0.4911111111111111,0,0
Estonia,81014,551.4711538461538,0.028461538461538455,0,1
Estonia,81015,490.877619047619,-0.7661904761904762,NA,NA
Estonia,81016,589.8760869565217,1.1391304347826088,NA,NA
Estonia,81017,541.7785714285715,-0.40599999999999997,0,0
Estonia,81018,538.886,-0.728,0,0
Estonia,81019,531.4959259259259,-0.17814814814814814,0,1
Estonia,81020,547.3292592592593,0.31148148148148147,NA,NA
Estonia,81021,614.644375,-0.10250000000000001,0,0
Estonia,81022,543.7794444444445,-0.3688888888888889,NA,NA
Estonia,81023,435.41153846153844,-0.4330769230769231,NA,NA
Estonia,81024,530.1628571428572,-0.11571428571428573,0,0
Estonia,81025,508.38947368421054,-0.8827777777777778,0,0
Estonia,81026,523.1123076923077,-0.7315384615384615,0,0
Estonia,81027,584.3625,0.1375,0,0
Estonia,81028,536.6224,-0.286,0,0
Estonia,81029,513.3588888888889,0.05777777777777779,0,1
Estonia,81030,548.18375,-0.16687499999999997,0,0
Estonia,81031,581.4733333333334,-0.8108333333333333,NA,NA
Estonia,81032,572.5494117647058,-0.007647058823529424,NA,NA
Estonia,81033,520.4795238095238,0.07857142857142857,0,0
Estonia,81034,524.318125,-0.2625,0,0
Estonia,81035,577.8637037037037,0.74,0,0
Estonia,81036,560.2175,-0.160625,0,0
Estonia,81037,402.146,-1.3744444444444444,0,0
Estonia,81038,550.5026315789473,-0.4805263157894737,NA,NA
Estonia,81039,583.037,-0.09599999999999999,0,0
Estonia,81040,499.06374999999997,-0.365,0,0
Estonia,81041,553.7535714285714,-0.31857142857142856,0,0
Estonia,81042,545.9384,-0.09720000000000001,NA,NA
Estonia,81043,549.668,-0.6135,0,0
Estonia,81044,496.15923076923076,-1.2353846153846155,0,0
Estonia,81045,446.91875,-0.5125,NA,NA
Estonia,81046,620.745,0.135,0,0
Estonia,81047,562.61,-0.34,NA,NA
Estonia,81048,641.187619047619,1.197142857142857,0,1
Estonia,81049,439.60333333333335,-0.9633333333333334,0,0
Estonia,81050,566.9330769230769,0.27615384615384614,NA,NA
Estonia,81051,534.8478947368421,0.5773684210526316,NA,NA
Estonia,81052,594.9752380952381,0.43,NA,NA
Estonia,81053,492.0291304347826,-0.4552173913043478,0,0
Estonia,81054,541.4272,0.7512,0,1
Estonia,81055,545.9333333333334,-0.3516666666666667,0,0
Estonia,81056,536.4458333333333,-0.6633333333333333,0,NA
Estonia,81057,553.5532,-0.2452,0,0
Estonia,81058,575.9314285714286,-0.6228571428571429,0,0
Estonia,81059,478.06714285714287,-0.6657142857142857,NA,NA
Estonia,81060,608.2522222222223,0.9140740740740741,1,1
Estonia,81061,549.209090909091,0.09136363636363637,NA,NA
Estonia,81062,556.978,-0.803,NA,NA
Estonia,81063,585.8595238095238,0.22285714285714286,0,0
Estonia,81064,576.1105,0.6277777777777778,0,1
Estonia,81065,491.3174074074074,-0.6125925925925926,0,0
Estonia,81066,562.5486956521739,0.14608695652173914,0,0
Estonia,81067,528.7073913043478,-0.12272727272727273,0,0
Estonia,81068,615.0326086956521,1.1656521739130434,NA,NA
Estonia,81069,489.75653846153847,0.04346153846153846,0,1
Estonia,81070,520.970625,-0.481875,NA,NA
Estonia,81071,496.6995238095238,-0.3285,0,1
Estonia,81072,494.61692307692306,-0.6453846153846154,NA,NA
Estonia,81073,509.3666666666667,-0.12666666666666665,0,0
Estonia,81074,444.99904761904764,-0.483,0,1
Estonia,81075,533.98,-0.5885714285714285,0,0
Estonia,81076,545.315,-0.457,NA,NA
Estonia,81077,526.7738461538462,0.23961538461538462,0,0
Estonia,81078,601.8875,0.74,0,1
Estonia,81079,533.4016666666666,-0.47833333333333333,0,0
Estonia,81080,552.0477777777778,-0.47777777777777775,0,0
Estonia,81081,465.35391304347826,-0.6313043478260869,0,0
Estonia,81082,543.5805,-0.086,0,0
Estonia,81083,586.1066666666667,0.06083333333333335,0,0
Estonia,81084,499.8305555555556,-0.07111111111111112,NA,NA
Estonia,81085,544.1092592592593,-0.03703703703703704,0,0
Estonia,81086,511.22583333333336,0.29041666666666666,0,0
Estonia,81087,559.5991666666666,0.48083333333333333,0,0
Estonia,81088,538.9378947368422,-0.25684210526315787,NA,NA
Estonia,81089,543.25375,-0.29083333333333333,0,0
Estonia,81090,464.632,-0.9033333333333333,NA,NA
Estonia,81091,542.379,-0.084,0,0
Estonia,81092,563.8,0.015333333333333326,0,0
Estonia,81093,585.194705882353,0.12411764705882353,0,0
Estonia,81094,483.594,-0.854,0,0
Estonia,81095,543.2628571428571,-1.1214285714285714,0,0
Estonia,81096,526.2654545454545,0.17636363636363636,NA,NA
Estonia,81097,485.27,-0.91,0,0
Estonia,81098,557.0039130434783,0.008695652173913047,0,0
Estonia,81099,556.64,-0.365,0,0
Estonia,81100,617.9416666666666,0.5683333333333334,0,0
Estonia,81101,566.7459090909091,-0.40136363636363637,0,0
Estonia,81102,559.5058823529412,0.2564705882352941,NA,NA
Estonia,81103,498.18739130434784,-0.3109090909090909,NA,NA
Estonia,81104,545.9752173913043,0.39421052631578946,NA,NA
Estonia,81105,572.8847058823529,-0.2505882352941176,0,1
Estonia,81106,576.0275,-0.33125,0,0
Estonia,81107,537.4091666666667,0.27666666666666667,NA,NA
Estonia,81108,553.3744444444444,0.5272222222222223,0,0
Estonia,81109,520.0485,-0.82,NA,NA
Estonia,81110,552.1139130434783,0.10565217391304349,NA,NA
Estonia,81111,558.4465,-0.04599999999999999,0,0
Estonia,81112,520.2573684210527,0.4284210526315789,0,1
Estonia,81113,515.2814814814815,-0.4088888888888889,0,0
Estonia,81114,518.6411111111111,0.37222222222222223,NA,NA
Estonia,81115,497.57937499999997,-0.2275,0,0
Estonia,81116,574.5515789473684,0.6178947368421053,NA,NA
Estonia,81117,596.8578947368421,0.07210526315789474,NA,NA
Estonia,81118,577.395,1.0375,NA,NA
Estonia,81119,547.4236842105263,-0.5542105263157895,NA,NA
Estonia,81120,543.7246428571428,-0.037500000000000006,0,1
Estonia,81121,558.48,-0.16769230769230772,NA,NA
Estonia,81122,585.8466666666667,0.48875,0,0
Estonia,81123,575.3973333333333,-0.5086666666666666,0,0
Estonia,81124,488.634,-0.754,0,0
Estonia,81125,498.7475,-0.012499999999999983,0,0
Estonia,81126,497.9396,0.07479999999999999,NA,NA
Estonia,81127,605.4725,1.0329166666666667,NA,NA
Estonia,81128,474.03000000000003,-0.027500000000000017,0,NA
Estonia,81129,566.0121428571429,-0.2957142857142857,0,0
Estonia,81130,636.9225,1.33,NA,NA
Estonia,81131,542.77,-0.724,NA,NA
Estonia,81132,474.11615384615385,-0.5961538461538461,NA,NA
Estonia,81133,556.4630434782608,-0.3834782608695652,0,0
Estonia,81134,595.3653846153846,-0.16153846153846155,0,0
Estonia,81135,579.0788888888889,-0.20444444444444446,0,0
Estonia,81136,535.0435294117647,-0.4405882352941176,0,0
Estonia,81137,583.9391304347826,0.5304347826086957,0,0
Estonia,81138,527.964347826087,-0.4360869565217391,0,0
Estonia,81139,510.38,-0.6920000000000001,0,0
Estonia,81140,540.6613333333333,-0.5359999999999999,0,0
Estonia,81141,459.705,-1.26,0,0
Estonia,81142,528.6291304347826,0.4,0,1
Estonia,81143,558.905,-0.06999999999999999,0,0
Estonia,81144,583.5833333333334,-0.023333333333333383,NA,NA
Estonia,81145,487.9634782608696,-0.698695652173913,NA,NA
Estonia,81146,527.96,-0.3572222222222222,0,0
Estonia,81147,589.222,-0.13799999999999998,0,0
Estonia,81148,547.485,0.5192307692307693,0,1
Estonia,81149,562.2952631578947,0.8531578947368421,1,0
Estonia,81150,535.239,0.618,0,0
Estonia,81151,515.49375,-0.08249999999999999,NA,NA
Estonia,81152,628.67,0.09,NA,NA
Estonia,81153,551.2077777777778,0.12222222222222222,NA,NA
Estonia,81154,553.6072,-0.1812,NA,NA
Estonia,81155,512.5386956521739,-0.8534782608695652,0,0
Estonia,81156,497.19136363636363,-0.6768181818181819,0,1
Estonia,81157,540.6335,0.34900000000000003,NA,NA
Estonia,81158,573.6378571428571,0.20714285714285713,0,0
Estonia,81159,552.1056521739131,-0.32217391304347825,NA,NA
Estonia,81160,593.5668181818182,0.6509090909090909,0,1
Estonia,81161,593.0452380952381,0.011999999999999995,NA,NA
Estonia,81162,573.59875,0.11291666666666669,0,NA
Estonia,81163,547.2484210526316,0.46210526315789474,0,0
Estonia,81164,545.9034782608695,-0.44217391304347825,NA,NA
Finland,91001,562.9015789473684,0.18722222222222223,0,0
Finland,91002,599.4008695652174,0.13045454545454543,NA,NA
Finland,91003,560.8031818181818,-0.2431818181818182,0,0
Finland,91004,602.4521052631579,1.045263157894737,0,1
Finland,91005,594.8864705882353,-0.4435294117647059,0,0
Finland,91006,617.8975,0.3775,0,1
Finland,91007,590.6211111111111,0.5933333333333334,0,1
Finland,91008,572.206,-0.012666666666666685,0,0
Finland,91009,586.87,0.5535714285714286,0,0
Finland,91010,545.5784210526316,0.12666666666666668,0,0
Finland,91011,584.64125,0.13624999999999998,0,0
Finland,91012,607.6255555555556,-0.07722222222222223,0,0
Finland,91013,580.6494444444445,0.1472222222222222,0,1
Finland,91014,562.541052631579,-0.02722222222222223,0,0
Finland,91015,584.7455,0.4563157894736842,0,1
Finland,91016,544.6366666666667,-0.013478260869565216,0,0
Finland,91017,599.3425,-0.016250000000000004,0,0
Finland,91018,617.6659999999999,0.775,0,1
Finland,91019,595.8327777777778,0.6083333333333333,0,0
Finland,91020,568.6506666666667,-0.0013333333333333253,0,1
Finland,91021,558.6033333333334,0.11055555555555556,1,1
Finland,91022,510.69,-0.04636363636363636,NA,NA
Finland,91023,486.4488888888889,-0.19333333333333333,0,1
Finland,91024,592.7081818181819,0.5686363636363636,NA,NA
Finland,91025,597.0736842105263,0.0663157894736842,0,1
Finland,91026,602.846875,0.443125,0,0
Finland,91027,605.1405882352941,-0.3664705882352941,0,1
Finland,91028,570.1133333333333,0.6376190476190476,0,1
Finland,91029,568.2542857142857,0.06095238095238094,0,0
Finland,91030,565.5392857142857,-0.23857142857142857,0,1
Finland,91031,539.8281818181819,-0.3109090909090909,0,0
Finland,91032,646.1564285714286,0.5964285714285714,1,1
Finland,91033,558.41,-0.4633333333333333,0,0
Finland,91034,588.1009090909091,-0.15857142857142859,0,0
Finland,91035,525.64875,-0.59,0,0
Finland,91036,656.21375,0.2025,0,0
Finland,91037,553.3263157894737,-0.09000000000000001,0,0
Finland,91038,538.8966666666666,-0.6713333333333333,0,1
Finland,91039,586.3258333333333,0.4058333333333333,0,0
Finland,91040,591.9794117647059,-0.22588235294117648,0,0
Finland,91041,559.3808333333334,-0.3616666666666667,0,0
Finland,91042,577.2315,-0.71,0,0
Finland,91043,572.7206666666667,-0.5266666666666666,0,0
Finland,91044,573.2705263157894,0.661578947368421,0,1
Finland,91045,553.2042105263158,0.08235294117647061,0,0
Finland,91046,600.6642105263157,0.2468421052631579,0,0
Finland,91047,561.3466666666667,-0.628,0,0
Finland,91048,566.5600000000001,-0.6805263157894736,0,0
Finland,91049,591.96125,-0.25,0,0
Finland,91050,569.5116666666667,-0.07176470588235294,0,0
Finland,91051,583.8669565217391,0.27217391304347827,0,0
Finland,91052,579.16375,0.44375,0,1
Finland,91053,582.2709523809524,-0.12476190476190477,0,0
Finland,91054,566.0035,-0.20842105263157895,0,1
Finland,91055,526.2563157894737,-0.24,0,0
Finland,91056,639.7708333333334,0.6891666666666667,0,0
Finland,91057,541.465,0.09466666666666666,0,0
Finland,91058,612.2315789473685,0.18526315789473682,0,0
Finland,91059,536.5213636363636,0.53,0,0
Finland,91060,582.5585714285714,0.2592857142857143,0,0
Finland,91061,581.7273684210527,-0.42777777777777776,0,0
Finland,91062,596.3004761904762,0.29428571428571426,0,0
Finland,91063,576.7413333333334,0.2946666666666667,0,0
Finland,91064,579.3373333333334,-0.2915384615384615,0,0
Finland,91065,588.5623529411764,0.3564705882352941,0,0
Finland,91066,641.6645454545454,-0.6363636363636364,0,0
Finland,91067,635.0653571428571,0.6389285714285714,0,1
Finland,91068,522.9419047619048,-0.08263157894736842,0,0
Finland,91069,614.4315384615385,0.36153846153846153,0,0
Finland,91070,598.8100000000001,0.011666666666666659,0,0
Finland,91071,542.225,-0.11187499999999999,0,0
Finland,91072,554.8092857142857,-0.3364285714285714,0,0
Finland,91073,590.79125,-0.6946666666666667,0,0
Finland,91074,545.32,-0.48764705882352943,0,0
Finland,91075,581.1945000000001,-0.184,0,0
Finland,91076,565.61625,-0.193125,0,0
Finland,91077,577.9057142857143,-0.569047619047619,0,1
Finland,91078,512.7765,-1.2388235294117647,0,0
Finland,91079,565.098125,0.169375,0,0
Finland,91080,560.2075,-0.036500000000000005,0,0
Finland,91081,560.4180952380952,0.09761904761904763,0,1
Finland,91082,634.865238095238,0.13857142857142857,0,0
Finland,91083,555.6827777777778,-0.07833333333333334,0,1
Finland,91084,552.9293749999999,-0.3,0,0
Finland,91085,632.2295,0.689,0,1
Finland,91086,548.78,0.24666666666666665,0,0
Finland,91087,531.6831818181818,-0.3786363636363636,0,0
Finland,91088,586.558125,0.3725,0,0
Finland,91089,594.811,-0.021052631578947364,0,0
Finland,91090,542.6568421052632,0.16473684210526315,0,1
Finland,91091,607.5663157894737,0.46888888888888886,0,0
Finland,91092,616.1594736842105,0.3111111111111111,0,0
Finland,91093,555.8340000000001,-0.208,0,0
Finland,91094,594.651,-0.04599999999999999,0,0
Finland,91095,516.3972727272727,-0.8181818181818182,0,0
Finland,91096,588.3394117647059,-0.38588235294117645,0,0
Finland,91097,569.271,0.651,1,1
Finland,91098,535.2392857142858,-0.4623076923076923,0,0
Finland,91099,568.7286666666666,0.48266666666666663,0,1
Finland,91100,593.2991666666667,-0.04833333333333332,0,0
Finland,91101,577.7827777777778,-0.0016666666666666574,0,0
Finland,91102,576.5977777777778,0.21000000000000002,NA,NA
Finland,91103,564.4618181818182,-0.07454545454545451,0,0
Finland,91104,526.2646153846154,-0.88,0,0
Finland,91105,545.1628571428571,-0.2557142857142857,0,0
Finland,91106,526.15375,-0.699375,0,0
Finland,91107,611.4745,-0.072,0,0
Finland,91108,559.7838888888889,-0.4238888888888889,0,0
Finland,91109,572.0786363636364,-0.62,0,0
Finland,91110,527.9781818181818,-1.03,0,0
Finland,91111,567.9535714285714,0.5878571428571429,1,0
Finland,91112,603.2125,0.1285,0,0
Finland,91113,591.6858823529412,0.23941176470588235,0,0
Finland,91114,604.8606666666667,0.31733333333333336,0,0
Finland,91115,598.3231578947368,0.26631578947368423,0,0
Finland,91116,585.0059090909091,-0.4940909090909091,0,0
Finland,91117,569.7170588235294,-0.18882352941176472,0,0
Finland,91118,628.7071428571429,-0.06476190476190476,1,1
Finland,91119,567.3082352941176,0.3876470588235294,0,0
Finland,91120,549.9594736842105,0.5758823529411764,0,NA
Finland,91121,581.1917647058824,-0.20470588235294118,0,0
Finland,91122,536.0583333333333,-0.6258333333333334,0,0
Finland,91123,550.4786666666666,0.2235714285714286,1,1
Finland,91124,572.155,0.104375,0,0
Finland,91125,622.606,0.20857142857142857,0,1
Finland,91126,552.6033333333334,0.05380952380952379,0,0
Finland,91127,553.8755,0.05999999999999999,0,1
Finland,91128,598.7,0.3063157894736842,0,0
Finland,91129,470.50272727272727,-0.36666666666666664,0,1
Finland,91130,577.8752941176471,0.2625,0,0
Finland,91131,574.5544444444445,0.06555555555555555,0,0
Finland,91132,609.305294117647,0.051250000000000025,0,0
Finland,91133,531.8286666666667,-0.10066666666666664,0,0
Finland,91134,587.7761904761904,0.4,0,0
Finland,91135,607.1166666666667,-0.22285714285714286,0,0
Finland,91136,599.9855,-0.6815,0,0
Finland,91137,541.6772222222222,-0.6022222222222222,0,1
Finland,91138,537.8264705882353,0.23312499999999997,0,1
Finland,91139,587.7395,0.358421052631579,0,1
Finland,91140,516.5909090909091,-0.6136363636363636,0,0
Finland,91141,559.5465217391304,-0.3245454545454545,0,0
Finland,91142,583.3328571428572,0.6938461538461539,0,1
Finland,91143,564.7457894736842,-0.1631578947368421,0,1
Finland,91144,546.8977777777778,-0.6994117647058823,0,1
Finland,91145,617.3916666666667,0.6595833333333333,1,1
Finland,91146,587.4610526315789,0.9857894736842105,0,0
Finland,91147,614.291875,-0.166875,0,0
Finland,91148,545.913,-0.195,0,0
Finland,91149,596.6361111111111,0.18055555555555552,0,0
Finland,91150,560.4752631578947,-0.40578947368421053,0,0
Finland,91151,575.5557142857143,-0.3261538461538461,0,0
Finland,91152,645.56,0.5792857142857143,0,0
Finland,91153,557.3958823529412,-0.06176470588235293,NA,NA
Finland,91154,605.7005555555555,0.635,0,1
Finland,91155,562.148125,-0.210625,0,0
Finland,91156,642.9620833333333,1.34625,0,1
Finland,91157,597.07,-0.6942857142857143,0,0
Finland,91158,571.3178571428572,0.8021428571428572,0,1
Finland,91159,581.4072222222222,-0.11944444444444445,0,0
Finland,91160,596.9090909090909,-0.11227272727272727,0,0
Finland,91161,588.5123529411765,-0.30764705882352944,0,0
Finland,91162,601.625625,-0.3473333333333333,0,0
Finland,91163,539.8088235294118,-0.24882352941176472,0,0
Finland,91164,600.1930434782608,0.8013636363636364,0,1
Finland,91165,534.9416666666667,-0.5823529411764706,0,0
Finland,91166,632.0407692307692,0.5984615384615385,1,1
Finland,91167,579.6342857142857,0.121,0,0
Finland,91168,572.0578571428572,-0.4835714285714286,0,0
Finland,91169,566.412,0.10888888888888888,0,0
Finland,91170,608.776,-0.041999999999999996,0,1
Finland,91171,586.853,0.144,0,1
Finland,91172,602.7518181818182,0.17454545454545456,0,0
Finland,91173,589.356875,-0.326875,0,0
Finland,91174,574,-0.2535294117647059,0,0
Finland,91175,570.704,-0.42533333333333334,0,0
Finland,91176,562.355,-0.17055555555555554,0,0
Finland,91177,542.0255555555556,-0.6138888888888889,0,0
Finland,91178,561.2409090909091,-0.5031818181818182,0,0
Finland,91179,633.5425,1.005,0,0
Hong Kong SAR,101001,419.6275,-0.40166666666666667,0,1
Hong Kong SAR,101003,480.6934375,0.37612903225806454,0,1
Hong Kong SAR,101004,555.6134615384615,-0.5223076923076923,0,1
Hong Kong SAR,101005,455.3926470588235,-0.12454545454545454,0,1
Hong Kong SAR,101006,521.190606060606,-0.29787878787878785,1,1
Hong Kong SAR,101007,474.9093103448276,-0.40379310344827585,NA,NA
Hong Kong SAR,101008,626.334,0.25657142857142856,0,1
Hong Kong SAR,101010,622.3459375,0.7940625,0,1
Hong Kong SAR,101012,550.0448,-0.2644,0,1
Hong Kong SAR,101013,523.761,0.2571428571428571,0,1
Hong Kong SAR,101015,429.86571428571426,-0.965,1,1
Hong Kong SAR,101017,458.159375,-0.044000000000000004,1,1
Hong Kong SAR,101018,493.68833333333333,-0.715,0,1
Hong Kong SAR,101019,525.1278125,-0.295,0,1
Hong Kong SAR,101020,584.78,1.27,1,1
Hong Kong SAR,101022,536.103076923077,-0.43230769230769234,0,1
Hong Kong SAR,101025,396.87863636363636,1.27,1,1
Hong Kong SAR,101026,469.9285294117647,-0.18757575757575756,NA,NA
Hong Kong SAR,101027,427.79823529411766,-0.554375,0,1
Hong Kong SAR,101028,598.5805,1.353,1,1
Hong Kong SAR,101029,503.408,-0.224,0,1
Hong Kong SAR,101030,488.00793103448274,-0.2944827586206897,0,1
Hong Kong SAR,101031,540.5173529411765,0.2285294117647059,1,1
Hong Kong SAR,101032,435.1276,-0.5729166666666666,0,1
Hong Kong SAR,101033,554.5640625,-0.08935483870967742,1,1
Hong Kong SAR,101035,498.279375,-0.571,0,1
Hong Kong SAR,101037,402.29727272727274,0.3781818181818182,0,1
Hong Kong SAR,101038,543.236,-0.2968,0,1
Hong Kong SAR,101039,476.77482758620687,-0.6296296296296297,0,1
Hong Kong SAR,101042,453.19206896551725,1.1834782608695653,1,1
Hong Kong SAR,101043,559.119393939394,-0.4018181818181818,0,1
Hong Kong SAR,101044,567.3289655172414,-0.3142857142857143,0,1
Hong Kong SAR,101046,377.355,-0.6055,0,1
Hong Kong SAR,101048,409.23652173913047,-0.5095238095238095,1,1
Hong Kong SAR,101049,448.49333333333334,-0.7626666666666666,0,1
Hong Kong SAR,101050,497.2082352941176,-0.22848484848484849,1,1
Hong Kong SAR,101051,572.3892592592592,-0.18560000000000001,1,1
Hong Kong SAR,101052,584.8836,1.1656521739130434,0,1
Hong Kong SAR,101053,486.38173913043477,-0.5191304347826087,0,1
Hong Kong SAR,101054,494.235,-0.19758620689655174,0,1
Hong Kong SAR,101055,648.574375,0.3403125,0,1
Hong Kong SAR,101057,356.1648275862069,-0.2857142857142857,0,1
Hong Kong SAR,101058,390.6746428571429,-0.3271428571428571,0,1
Hong Kong SAR,101059,407.4094736842105,-0.35263157894736846,0,1
Hong Kong SAR,101060,389.5135,-0.7921052631578948,0,1
Hong Kong SAR,101062,542.1869696969698,0.5151515151515151,1,1
Hong Kong SAR,101063,577.2520588235294,-0.23875,0,1
Hong Kong SAR,101064,610.4441176470589,0.9176470588235294,1,1
Hong Kong SAR,101065,425.33484848484846,-0.40151515151515155,1,1
